1,-1.0,0.0
2,-0.5,0.0
3,-0.0976311,0.0
4,0.0224476,0.0
5,0.0610417,0.0
6,0.2103582,0.0
7,0.3094483,0.0
8,0.3693106,0.001
9,0.3888677,0.002
10,0.3789785,0.004
11,0.4326424,0.009
12,0.4741994,0.026
13,0.5029313,0.069
14,0.5190225,0.134
15,0.5392267,0.239
16,0.5439534,0.636
17,0.5240978,1.435
18,0.5275613,2.317
19,0.5419132,5.9
20,0.5591664,11.27
